Tweet ID,Content,Date,clean_tweet,language,tokens
1903615202949521630,"@dvoramarcds nunca vou esquecer do  trabalho que foi pra me darem o diagnóstico da tuberculose. Era um medico me jogando pro outro.  E adivinha quem deu o diagnóstico e me passou a medicação? A enfermeira, enquanto isso a médica só assinouMKKKKKKKK","March 23, 2025 at 01:10 AM", nunca vou esquecer do trabalho que foi pra me darem o diagnóstico da tuberculose era um medico me jogando pro outro e adivinha quem deu o diagnóstico e me passou a medicação a enfermeira enquanto isso a médica só assinoumkkkkkkkk,pt,ir esquecer trabalho dar diagnóstico tuberculose medico jogar pro outro adivinha dar diagnóstico passar medicação enfermeira médica assinoumkkkkkkkk
1903613089372590347,"@N91118Nunes @OsImaturos1 @lunna_emanuelle Tuberculose
BBB NAO MOSTRA 
 BBB NAO MOSTRA 

BBB NAO MOSTRA 

BBB NAO MOSTRA 

BBB NAO MOSTRA 

BBB NAO MOSTRA","March 23, 2025 at 01:01 AM", tuberculose bbb nao mostra bbb nao mostra bbb nao mostra bbb nao mostra bbb nao mostra bbb nao mostra,pt,tuberculose bbb nao mostrar bbb nao mostrar bbb nao mostrar bbb nao mostrar bbb nao mostrar bbb nao mostrar
1903602212292468878,"@asapofroggy Po, maior argumento é que o farmacêutico não sabe ler e analisar os exames... Maioria dos médicos, principalmente no SUS nem olham na nossa cara, um amigo morreu de tuberculose pq os médicos do UPA falavam que deveria ser nada(resumo) e passaram pra ele remédios paliativos...","March 23, 2025 at 12:18 AM", po maior argumento é que o farmacêutico não sabe ler e analisar os exames maioria dos médicos principalmente no sus nem olham na nossa cara um amigo morreu de tuberculose pq os médicos do upa falavam que deveria ser nada resumo e passaram pra ele remédios paliativos ,pt,argumento farmacêutico ler analisar exame médico principalmente sus olhar cara amigo morrer tuberculose médico upa falar dever resumo passar remédio paliativo
1903595866683752455,"🛑 Em Destaque: FVS-RCP participa de projeto de identificação de tuberculose e outras doenças na comunidade indígena Parque das Tribos

🌐 Leia a matéria completa em nosso site: https://t.co/9gWlOCLTWA https://t.co/w2O38DHxkT","March 22, 2025 at 11:53 PM", em destaque fvs rcp participa de projeto de identificação de tuberculose e outras doenças na comunidade indígena parque das tribos leia a matéria completa em nosso site ,pt,destaque fvsr rcp participa projeto identificação tuberculose doença comunidade indígeno parque tribo lear matéria completo site
1903593317545259082,"@SigaOMatthy @reporterenato tosse e febre vai dar dipirona e casa? Tosse( simples) vai saber diferenciar se é viral, bacteriana, se é de refluxo, tuberculose, h1n1, resfriado? Vai saber fazer uma ausculta pra tratar a tosse simples ? Só existe o simples pq alguém capacitado soube excluir gravidade.","March 22, 2025 at 11:43 PM", tosse e febre vai dar dipirona e casa tosse simples vai saber diferenciar se é viral bacteriana se é de refluxo tuberculose hn resfriado vai saber fazer uma ausculta pra tratar a tosse simples só existe o simples pq alguém capacitado soube excluir gravidade ,pt,tosse febre dipirona casa tor simples diferenciar viral bacteriano refluxo tuberculose resfriar ausculta tratar tor simples existir simples alguém capacitado saber excluir gravidade
1903592685128011810,@Jhon_Med_study @womanvenus__ @vmbpaula Retornar ao ambulatório de tuberculose em 120 dias com resultado da cultura,"March 22, 2025 at 11:40 PM", retornar ao ambulatório de tuberculose em  dias com resultado da cultura,pt,retornar ambulatório tuberculose dia resultado cultura
1903579560941379717,"Estudos apontam que o Brasil não vai atingir a meta da OMS para eliminar a tuberculose até 2030. Só em Belo Horizonte, este ano, já foram confirmados 121 casos da doença, uma média de 2 por dia #Bandjornalismo https://t.co/gbTa30WOe0","March 22, 2025 at 10:48 PM",estudos apontam que o brasil não vai atingir a meta da oms para eliminar a tuberculose até  só em belo horizonte este ano já foram confirmados  casos da doença uma média de  por dia ,pt,estudo apontar brasil atingir meta oms eliminar tuberculose belo horizonte ano confirmar caso doença média
1903575696829718982,"@louwtmine pqp amg q bosta
mas n deve ser uma imunossupressao severa, so se cuide e nunca fique perto d paciente com tuberculose pelo amor d deus","March 22, 2025 at 10:33 PM", pqp amg q bosta mas n deve ser uma imunossupressao severa so se cuide e nunca fique perto d paciente com tuberculose pelo amor d deus,pt,pqp amg bosta imunossupressao sever cuidar ficar paciente tuberculose amor deus
1903553892228497819,"@crytoni @cecilee_a Primeiro médico: virose 
Segundo médico: sinusite 
Terceiro médico: vc não tem tuberculose não suas amigas médica e  assistente social que suspeitam disso estão errados.
Resultado: fizeram a radiografia do pulmão pq eu pedi e eu estava com um derrame pulmonar.

Era tuberculose","March 22, 2025 at 09:06 PM", primeiro médico virose segundo médico sinusite terceiro médico vc não tem tuberculose não suas amigas médica e assistente social que suspeitam disso estão errados resultado fizeram a radiografia do pulmão pq eu pedi e eu estava com um derrame pulmonar era tuberculose,pt,médico virose médico sinusite médico tuberculose amiga médico assistente social suspeitar errado resultar fazer radiografia pulmão pedir derrame pulmonar tuberculose
1903531579559051573,se eu pudesse eu tirava toda a tuberculose do arthur e dava pro dutch,"March 22, 2025 at 07:37 PM",se eu pudesse eu tirava toda a tuberculose do arthur e dava pro dutch,pt,poder tirar tuberculose arthur dar pro dutch
1903530408870137887,"O theus disse que é por isso que os jovens pegam tuberculose, covid, asma, problema na cabeça e ficam loucos(fumar cigarro) 

KKKKKKKKKK CALA BOCA VELHOTE (ele tem 30 anos)","March 22, 2025 at 07:33 PM",o theus disse que é por isso que os jovens pegam tuberculose covid asma problema na cabeça e ficam loucos fumar cigarro cala boca velhote ele tem  anos ,pt,theus dizer jovem pegar tuberculose covid asma problema cabeça ficar louco fumar cigarro calar boca velhotar ano
1903518930238365761,"Wir haben TuberCulose,Pocken,Masern.Mumps'Das liegt viel an nicht gemachten Impfungen! Das ist keine,Hetzte,keine Bevormuñdung  ,nur eine Feststellung 'In Europa ist Mumps u sind Masern wieder aufgetaucht'Das waren seit über 35Jahren die Ersten Fälle,wie Röteln genauso '","March 22, 2025 at 06:47 PM",wir haben tuberculose pocken masern mumps'das liegt viel an nicht gemachten impfungen das ist keine hetzte keine bevormuñdung nur eine feststellung 'in europa ist mumps u sind masern wieder aufgetaucht'das waren seit über jahren die ersten fälle wie röteln genauso ',de,wir haben tuberculose pocken masern liegt vielr nicht gemachten impfungen ist keine hetzte keine bevormuñdung em ur eine feststellung europa ist mumps sind masern wieder waren seit über jahren die ersten fälle wie röteln genauso
1903495747514884133,Suzano intensifica combate à tuberculose com busca ativa e Dia D https://t.co/Dz9HvFEYKy via @SUZANO24HORAS,"March 22, 2025 at 05:15 PM",suzano intensifica combate à tuberculose com busca ativa e dia d via ,pt,suzano intensifico combater tuberculose busca ativo via
1903463620312207709,"@flaviogarag Imagina chegar no SUS com diagnóstico de tuberculose e sair com uma receita para 3 banhos de pipoca, um pote farofa e 2 frangos assados na encruzilhada 3 vezes na semana.","March 22, 2025 at 03:07 PM", imagina chegar no sus com diagnóstico de tuberculose e sair com uma receita para  banhos de pipoca um pote farofa e  frangos assados na encruzilhada  vezes na semana ,pt,imaginar chegar sus diagnóstico tuberculose sair receita banho pipoca pote farofa frango assar encruzilhada semana
1903460929318142109,"@Fabianabinasp @kabiscoiteira Se for pomba suja, não serve nem pra um dia, ela transmite muitas doenças, tipo sífilis, gonorréia, tuberculose, HIV, etc  😜","March 22, 2025 at 02:57 PM", se for pomba suja não serve nem pra um dia ela transmite muitas doenças tipo sífilis gonorréia tuberculose hiv etc ,pt,pomba sujo servir transmitir muito doença sífilis gonorréia tuberculose hiv etc
1903438380693594268,"Thiès : Dr Amadou Mbaye Diouf, médecin-chef dresse le bilan de 2024 "" 17 286 cas de Tuberculose notifiés "" - Actu Thiès https://t.co/XbCXxBKnIn 
@PR_Senegal  @dr_aliounedione  @aliounetine16  @papealeniang  @DrBabacar  @Dribrahimasy72","March 22, 2025 at 01:27 PM","thiès dr amadou mbaye diouf médecin chef dresse le bilan de  ""   cas de tuberculose notifiés "" actu thiès ",ca,thiès amadar mbaye diouf médecin chef de resse bilan ca tuberculose notifiés actu thiès
1903430737002451357,"@seiquemehnao Se tu não regular tua tomada de remédio, o microorganismo (nesse caso é um vírus) se adapta e fica mais forte dps(muita gente morre de leptospirose, tuberculose e pá por conta disso). Aí tu vai aumentando a dosagem e os remédios cada vez mais até nada mais fazer efeito","March 22, 2025 at 12:57 PM", se tu não regular tua tomada de remédio o microorganismo nesse caso é um vírus se adapta e fica mais forte dps muita gente morre de leptospirose tuberculose e pá por conta disso aí tu vai aumentando a dosagem e os remédios cada vez mais até nada mais fazer efeito,pt,regular tomar remédio microorganismo caso vírus adaptar ficar forte dps muito gente morrer leptospirose tuberculose conta aumentar dosagem remédio efeito
1903427733822038243,"@Gem_Enschede ik bied mijn excuus voor de beledigen van  2 maanden geleden die ik heb veroorzaakt, maar ik heb geen enkele gemeente bedonderd in verleden, wat jullie ook gaan beslissing nemen maakt mij niks meer uit, ik moet mijn tuberculose onderzoek laten doen, ik heb last van mijn longen","March 22, 2025 at 12:45 PM", ik bied mijn excuus voor de beledigen van  maanden geleden die ik heb veroorzaakt maar ik heb geen enkele gemeente bedonderd in verleden wat jullie ook gaan beslissing nemen maakt mij niks meer uit ik moet mijn tuberculose onderzoek laten doen ik heb last van mijn longe,nl,bied mijnr excuus voor beledigen van maanden geleden die heb veroorzaakt maar heb geen enkele gemeente bedonderd verleden wat jullie ook gaan beslissing nemen maakt mij niks meer uit moet mijnr tuberculose onderzoek laten doen heb last van mijn
1903426571618210038,"#ZegHetGewoon Lientje en Henk Vermeer. 
👇
#suite ; Parasieten: Varkensvlees kan Trichinella bevatten Prionziekten: BSE (gekkekoeienziekte) kan worden overgedragen via besmet vlees. 2. Melk en zuivelproducten: Bacteriën: Brucella (brucellose), Mycobacterium bovis (tuberculose), Listeria (listeriose)","March 22, 2025 at 12:40 PM", lientje en henk vermeer parasieten varkensvlees kan trichinella bevatten prionziekten bse gekkekoeienziekte kan worden overgedragen via besmet vlees  melk en zuivelproducten bacteriën brucella brucellose mycobacterium bovis tuberculose listeria listeriose ,nl,lientje henk vermeer parasieten varkensvlees kan trichinellar bevatten prionziekten bse gekkekoeienziekte kan worden overgedragen ver besmet vleesr melk zuivelproducten bacteriën brucella brucellose mycobacterium bovis tuberculose listerio listeriose
1903426483202277484,FVS-RCP participa de projeto de identificação de tuberculose e outras doenças na comunidade indígena Parque das Tribos https://t.co/TitgPz6erJ #ReporterParintins,"March 22, 2025 at 12:40 PM",fvs rcp participa de projeto de identificação de tuberculose e outras doenças na comunidade indígena parque das tribos ,pt,fvsr rcp participa projeto identificação tuberculose doença comunidade indígeno parque tribo
1903423947774771420,"O pulso
Titãs ‧ 1989

O pulso ainda pulsa
O pulso ainda pulsa
Peste bubônica, câncer, pneumonia
Raiva, rubéola, tuberculose, anemia
Rancor, cisticercose, caxumba, difteria
Encefalite, faringite, gripe, leucemia
O pulso ainda pulsa
O pulso ainda pulsa
Hepatite, escarlatina, estupidez, paralisia
Toxoplasmose, sarampo, esquizofrenia
Ulcera, trombose, coqueluche, hipocondria
Sífilis, ciumes, asma, cleptomania
O corpo ainda é pouco
O corpo ainda é pouco
Assim
Reumatismo, raquitismo, cistite, disritmia
Hernia, pediculose, tétano, hipocrisia
Brucelose, febre, tifoide, arteriosclerose, miopia
Catapora, culpa, carie, câimbra, lepra, afasia
O pulso ainda pulsa
E o corpo ainda é pouco
Ainda pulsa
Ainda é pouco
Assim

Compositores: Antonio Bellotto / Arnaldo Filho / Marcelo Fromer","March 22, 2025 at 12:30 PM",o pulso titãs ‧  o pulso ainda pulsa o pulso ainda pulsa peste bubônica câncer pneumonia raiva rubéola tuberculose anemia rancor cisticercose caxumba difteria encefalite faringite gripe leucemia o pulso ainda pulsa o pulso ainda pulsa hepatite escarlatina estupidez paralisia toxoplasmose sarampo esquizofrenia ulcera trombose coqueluche hipocondria sífilis ciumes asma cleptomania o corpo ainda é pouco o corpo ainda é pouco assim reumatismo raquitismo cistite disritmia hernia pediculose tétano hipocrisia brucelose febre tifoide arteriosclerose miopia catapora culpa carie câimbra lepra afasia o pulso ainda pulsa e o corpo ainda é pouco ainda pulsa ainda é pouco assim compositores antonio bellotto arnaldo filho marcelo fromer,pt,pulso titãs pulso pulsar pulso pulso peste bubônico câncer pneumonia raivo rubéola tuberculose anemio rancor cisticercose caxumba difterio encefalitir faringite gripe leucemiar pulso pulsar pulso pulso hepatite escarlatina estupidez paralisio toxoplasmose sarampo esquizofrenia ulcer trombose coquelucher hipocondrio sífili ciume asma cleptomanio corpo corpo reumatismo raquitismo cistite disritmia hernia pediculose tétano hipocrisia brucelose febre tifoide arteriosclerose miopio catapora culpa carie câimbro lepra afasio pulso pulso corpo pulso compositor antonio bellotto arnaldo filho marcelo fromer
1903420159491981519,sonhei que fazia estagio numa clinica de cardiologia apareceu um paciente com tuberculose,"March 22, 2025 at 12:15 PM",sonhei que fazia estagio numa clinica de cardiologia apareceu um paciente com tuberculose,pt,sonhar estagio clinica cardiologia aparecer paciente tuberculose
1903418915620790614,"@SrJayy0 como q eu vou jogar o tuberculose games sem o tecrado
só se eu comprar um multilaser 😭","March 22, 2025 at 12:10 PM", como q eu vou jogar o tuberculose games sem o tecrado só se eu comprar um multilaser ,pt,ir jogar tuberculose game tecrado comprar multilaser
1903409007613575348,preciso fingir q n não nasci predestinada a ter tuberculose e definhar,"March 22, 2025 at 11:30 AM",preciso fingir q n não nasci predestinada a ter tuberculose e definhar,pt,preciso fingir nasci predestinar tuberculose definhar
1903369604006649896,ACONTECE: Tuberculose: cerca de 80 mil novos casos surgem e mais de 5 mil mortes ocorrem anualmente: https://t.co/6wjXK9jIl1,"March 22, 2025 at 08:54 AM",acontece tuberculose cerca de  mil novos casos surgem e mais de  mil mortes ocorrem anualmente ,pt,acontecer tuberculose cerca caso surgir morte ocorrer anualmente
1903326909083086966,"vou chegar final do ano com cirrose, trombose, gonorreia, infarto, pancreatite, clamídia, embolia, aneurisma, endometriose, varizes, úlcera, insuficiência renal, meningite, artrite, enfisema, tuberculose, esquistossomose, mas feliz por ter tomado +200L de cerveja","March 22, 2025 at 06:04 AM",vou chegar final do ano com cirrose trombose gonorreia infarto pancreatite clamídia embolia aneurisma endometriose varizes úlcera insuficiência renal meningite artrite enfisema tuberculose esquistossomose mas feliz por ter tomado l de cerveja,pt,ir chegar ano cirrose trombose gonorreia infarto pancreatite clamídio emboliar aneurismo endometriose variz úlcero insuficiência renal meningite artrite enfisema tuberculose esquistossomose feliz tomar cerveja
1903304893030449498,@cearinhotriste doutor sou o primeiro paciente com tuberculose crônica benéfica do mundo,"March 22, 2025 at 04:37 AM", doutor sou o primeiro paciente com tuberculose crônica benéfica do mundo,pt,doutor paciente tuberculose crônico benéfico mundo
1903300806364807355,"@mairamedeiros Minha ex-sogra, meu irmão de torcida, 4 colegas de faculdade e 3parentes. Isso na primeira onda, quando achavam que era uma pneumonia e/ou tuberculose. E esse crápula quer falar do que?","March 22, 2025 at 04:20 AM", minha ex sogra meu irmão de torcida  colegas de faculdade e parentes isso na primeira onda quando achavam que era uma pneumonia e ou tuberculose e esse crápula quer falar do que ,pt,sogra irmão torcida colega faculdade parente onda achar pneumonia tuberculose crápula falar
1903277174888509481,minha namorada é a coisa mais linda do mundo pqp que coisa absurda de perfeita meu deus do ceu como pode,"March 22, 2025 at 02:46 AM",minha namorada é a coisa mais linda do mundo pqp que coisa absurda de perfeita meu deus do ceu como pode,pt,namorado linda mundo pqp absurdo perfeita deus ceu
1903252015175614892,"levando muitas almas a Cristo antes de morrer de tuberculose aos 28 anos, com um sorriso no rosto.","March 22, 2025 at 01:06 AM",evando muitas almas a cristo antes de morrer de tuberculose aos  anos com um sorriso no rosto ,pt,evar muito alma cristo morrer tuberculose ano sorriso rosto
1903250138086162599,"quando será que a tuberculose do começo de semestre irá me deixar em paz

td ano isso, bicho. não aguento mais tossir","March 22, 2025 at 12:59 AM",quando será que a tuberculose do começo de semestre irá me deixar em paz td ano isso bicho não aguento mais tossir,pt,ser tuberculose começo semestre deixar paz ano bicho aguentar tossir
1903246472222486821,"Mano realmente doença não tem cara, hoje um menino lindo lindo chegou pra fazer uma tc d tórax, até então td certo todo mundo abismado com a beleza dele 😒 quando li o pedido ele estava com tuberculose 🙃🙃 meu mundo caiu🥹 O tal do “Bom e novo’’  como vcs dizem 😒","March 22, 2025 at 12:44 AM",mano realmente doença não tem cara hoje um menino lindo lindo chegou pra fazer uma tc d tórax até então td certo todo mundo abismado com a beleza dele quando li o pedido ele estava com tuberculose meu mundo caiu o tal do “bom e novo como vcs dizem ,pt,mano realmente doença cara hoje menino lir lir chegar tórax certo mundo abismar beleza de ele pedido tuberculose mundo cair vcs
1903246225941446703,Eu não acredito que chorei horrores por causa de um personagem que morreu de tuberculose,"March 22, 2025 at 12:43 AM",eu não acredito que chorei horrores por causa de um personagem que morreu de tuberculose,pt,acreditar chorei horror causa personagem morrer tuberculose
1903241794294276399,"@TioDirc @RhodrygoC @asapofroggy Meu caro sinto muito por você. Mas tuberculose não é uma doença linear. Um único bacilo pode causar uma reação inflamatória que de deixe irreconhecível. Mimetiza quaisquer doenças existentes, e a biópsia pra ver algo tem que capturar, e como disse pode ser mts jeitos","March 22, 2025 at 12:26 AM", meu caro sinto muito por você mas tuberculose não é uma doença linear um único bacilo pode causar uma reação inflamatória que de deixe irreconhecível mimetiza quaisquer doenças existentes e a biópsia pra ver algo tem que capturar e como disse pode ser mts jeitos,pt,caro sinto tuberculose doença linear único bacilo causar reação inflamatório deixar irreconhecível mimetizar qualquer doença existente biópsia capturar dizer mts jeito
1903241188225736994,"Dia Mundial de Combate à Tuberculose alerta para sintomas, fatores de risco e prevenção
https://t.co/zSiPnLv1j4 
Divulgação https://t.co/xaRujUTAeq","March 22, 2025 at 12:23 AM",dia mundial de combate à tuberculose alerta para sintomas fatores de risco e prevenção divulgação ,pt,mundial combate tuberculose alertar sintoma fator risco prevenção divulgação
1903240354939183441,"@Tipiou15 @RhodrygoC @asapofroggy Tenho os laudos. Todos guardados. Um dos membros do Cartel do CRM ainda diagnosticou Granulomatose de Wegener, enquanto se tratava de uma pneumonia que evoluiu para tuberculose. Depois de 7 meses, e muito sangue expelido em crises de tosse, me diagnosticaram.","March 22, 2025 at 12:20 AM", tenho os laudos todos guardados um dos membros do cartel do crm ainda diagnosticou granulomatose de wegener enquanto se tratava de uma pneumonia que evoluiu para tuberculose depois de  meses e muito sangue expelido em crises de tosse me diagnosticaram ,pt,laudo guardado membro cartel crm diagnosticar granulomatose wegener tratar pneumonia evoluir tuberculose sangue expelido crise tosse diagnosticar
1903239600203608389,"@TioDirc @RhodrygoC @asapofroggy Quem falou que você teve pneumonia? Quais os sintomas? Porque prescreveriam atb pra uma pneumonia vezes viral? Se viral, qual a relação causada pela tuberculose? Fez teste rápido? Tomou a RIPE? TB faz líquido purulento, tem escavações. Os atb são outros. Ta vendo que não é fácil?","March 22, 2025 at 12:17 AM", quem falou que você teve pneumonia quais os sintomas porque prescreveriam atb pra uma pneumonia vezes viral se viral qual a relação causada pela tuberculose fez teste rápido tomou a ripe tb faz líquido purulento tem escavações os atb são outros ta vendo que não é fácil ,pt,falar pneumonia sintoma prescreverer atb pneumonia viral viral causar tuberculose teste rápido tomar ripe líquido purulento escavação atb ver fácil
1903238689439760576,"Uma vez conversei com um amigo meu o Diego, e ele faleceu anos atrás de tuberculose. Ele era do rio, antes de show das poderosas. Sempre falávamos isso pq ele era próximo do Lucas dançarino dela. Q a partir do momento q ela alcançasse a fama internacional ou levasse o funk +","March 22, 2025 at 12:13 AM",uma vez conversei com um amigo meu o diego e ele faleceu anos atrás de tuberculose ele era do rio antes de show das poderosas sempre falávamos isso pq ele era próximo do lucas dançarino dela q a partir do momento q ela alcançasse a fama internacional ou levasse o funk ,pt,conversar amigo diego falecer ano tuberculose rio show poderoso falávamos lucas dançarino de ela alcançar fama internacional levar funk
1903238229048070268,@Tipiou15 @RhodrygoC @asapofroggy Fonte: peguei a receita no balcão. Outra fonte: eu mesmo. Tive uma pneumonia aos 18 anos que evoluiu pra tuberculose pois não quiseram me receitar antibióticos após tirar uma chapa de raio-X e verificar meus pulmões cheios de líquido. Receitaram somente expectorante.,"March 22, 2025 at 12:12 AM", fonte peguei a receita no balcão outra fonte eu mesmo tive uma pneumonia aos  anos que evoluiu pra tuberculose pois não quiseram me receitar antibióticos após tirar uma chapa de raio x e verificar meus pulmões cheios de líquido receitaram somente expectorante ,pt,fonte peguei receita balcão fonte pneumonia ano evoluir tuberculose querer receitar antibiótico tirar chapa raio verificar pulmão cheio líquido receitar expectorante
1903234386239041935,"@arthurh018 @madeinbajor Explica que é só quando é adquirida, pelo amor de Deus e pode ser associada a tuberculose tá","March 21, 2025 at 11:56 PM", explica que é só quando é adquirida pelo amor de deus e pode ser associada a tuberculose tá,pt,explicar adquirir amor deus associar tuberculose
1903234101773009165,@sophiadocaraio eu vou no show do bruno e cagone logo menos kkk slk mo diarréia 😨🐊,"March 21, 2025 at 11:55 PM", eu vou no show do bruno e cagone logo menos slk mo diarréia ,pt,ir show bruno cagone slk diarréio
1903233073837187249,"@ninalemos @johallack Eu queria falar do caso de Jennifer Lopez. Jennifer Lopez com AIDS tuberculose, o cão ainda como ela. Tu nem por 10 mil reais, 100 mil(talvez), pago umas contas atrasadas. Mas tem de botar uma sacola na sua cara.","March 21, 2025 at 11:51 PM", eu queria falar do caso de jennifer lopez jennifer lopez com aids tuberculose o cão ainda como ela tu nem por  mil reais  mil talvez pago umas contas atrasadas mas tem de botar uma sacola na sua cara ,pt,querer falar caso jennifer lopez jennifer lopez aids tuberculose cão real pagar conta atrasar botar sacola cara
1903231164606787652,"@naldoqs @pvdflazinha @gaybsel Nessa de expertise clínica já fui diagnosticada com tosse alérgica e fiquei 1 mês definhando sendo q tava com tuberculose. E em outra situação, mesmo com vários exames feitos levou 4 anos p/ descobrir q tinha endometriose. Alguns médicos são uma piada de péssimo gosto.","March 21, 2025 at 11:44 PM", nessa de expertise clínica já fui diagnosticada com tosse alérgica e fiquei  mês definhando sendo q tava com tuberculose e em outra situação mesmo com vários exames feitos levou  anos p descobrir q tinha endometriose alguns médicos são uma piada de péssimo gosto ,pt,expertise clínico diagnosticar tosse alérgico fiquei definhar ser tar tuberculose situação exame fazer levar ano descobrir ter endometriose médico piada péssimo gosto
1903228099124400218,"Sesau reforça ações de combate à tuberculose. Medidas preventivas.
https://t.co/bA9VQHCAxX","March 21, 2025 at 11:31 PM",sesau reforça ações de combate à tuberculose medidas preventivas ,pt,sesau reforçar ação combate tuberculose medida preventivo
1903226768971985003,"Ele sobreviveu a 35 cirurgias para retirada de metástases causadas pelo câncer, covid-19 e uma tuberculose 
https://t.co/mZhbITiBif","March 21, 2025 at 11:26 PM",ele sobreviveu a  cirurgias para retirada de metástases causadas pelo câncer covid  e uma tuberculose ,pt,sobreviver cirurgia retirada metástases causar câncer covid tuberculose
1903218142945685878,Novo Post: FVS-RCP participa de projeto de identificação de tuberculose e outras doenças na comunidade indígena Parque das Tribos A Fundação de Vigilância em Sa https://t.co/ho2R8zuejp,"March 21, 2025 at 10:52 PM",novo post fvs rcp participa de projeto de identificação de tuberculose e outras doenças na comunidade indígena parque das tribos a fundação de vigilância em sa ,pt,postr fvs rcp participa projeto identificação tuberculose doença comunidade indígeno parque tribo fundação vigilância
1903217367389442055,"Ver ele sendo diagnosticado com tuberculose está me matando dms, eu amo ele demais pra continuar esse jogo","March 21, 2025 at 10:49 PM",ver ele sendo diagnosticado com tuberculose está me matando dms eu amo ele demais pra continuar esse jogo,pt,ser diagnosticar tuberculose matar dms amar continuar jogo
1903200979996061818,"Prefeitura está intensificando ações para promover a importância da prevenção à doença

https://t.co/QrVasT95os

#minas #bh #pbh #prevenção #tuberculose #diamundialdecombateàtuberculose
#jornalhojeemdia","March 21, 2025 at 09:44 PM",prefeitura está intensificando ações para promover a importância da prevenção à doença ção àtuberculose ,pt,prefeitura intensificar ação promover importância prevenção doença ção àtuberculose
1903200891500449960,O impacto do diagnóstico precoce da tuberculose e a necessidade de tratamento https://t.co/O1WoTS28Ag,"March 21, 2025 at 09:43 PM",o impacto do diagnóstico precoce da tuberculose e a necessidade de tratamento ,pt,impacto diagnóstico precoce tuberculose necessidade tratamento
1903192894200004796,"Especialistas do HDT destacam importância da prevenção e do diagnóstico precoce da tuberculose
https://t.co/JRHRQdBbwo https://t.co/VVzEkobFs8","March 21, 2025 at 09:12 PM",especialistas do hdt destacam importância da prevenção e do diagnóstico precoce da tuberculose ,pt,especialista hdt destacar importância prevenção diagnóstico precoce tuberculose
1903189119989322209,"Homem é encontrado morto em Natal após deixar UPA. Ivan Kennerson, 31 anos, recusou atendimento por suspeita de tuberculose. Entenda os detalhes deste caso. Confira no site. https://t.co/WTt0Uij7Bn","March 21, 2025 at 08:57 PM",homem é encontrado morto em natal após deixar upa ivan kennerson  anos recusou atendimento por suspeita de tuberculose entenda os detalhes deste caso confira no site ,pt,homem encontrar matar natal deixar upa ivan kennerson ano recusar atendimento suspeita tuberculose entender detalhe caso confira site
1903179781010559392,Fiz ensino médio com curso técnico e posso afirmar q n tem matéria acumulada n (nem o menino q pegou tuberculose no meio do 3 ano da minha sala n demorou pra pegar o q perdeu em 2/3 semanas),"March 21, 2025 at 08:19 PM",fiz ensino médio com curso técnico e posso afirmar q n tem matéria acumulada n nem o menino q pegou tuberculose no meio do  ano da minha sala n demorou pra pegar o q perdeu em   semanas ,pt,fiz ensino médio curso técnico afirmar matéria acumular menino pegar tuberculose ano sala demorar perder semana
1903142412630831559,"@jusouzabp @celio7x Poxa vida, os remedios p tosse e febre mascararam sua tuberculose","March 21, 2025 at 05:51 PM", poxa vida os remedios p tosse e febre mascararam sua tuberculose,pt,poxa vido remedio tosse febre mascarar tuberculose
1903139798593704276,"@ForaBota @eduardo_eric13 @plantaobaixadaa Uma espécie doença da raiva, altamente contagiosa e tuberculose de sétimo estágio, dá pra ver pela quantidade de conteúdo vermelho pela boca.","March 21, 2025 at 05:41 PM", uma espécie doença da raiva altamente contagiosa e tuberculose de sétimo estágio dá pra ver pela quantidade de conteúdo vermelho pela boca ,pt,espécie doença raiva altamente contagioso tuberculose estágio quantidade conteúdo vermelho boca
1903133602755305874,"BH tem dois casos de tuberculose por dia e prefeitura faz ação de conscientização

A capital mineira confirmou 121 casos de tuberculose nos primeiros meses de 2025

https://t.co/gqjePSbi9B","March 21, 2025 at 05:16 PM",bh tem dois casos de tuberculose por dia e prefeitura faz ação de conscientização a capital mineira confirmou  casos de tuberculose nos primeiros meses de  ,pt,caso tuberculose prefeitura ação conscientização capital mineiro confirmar caso tuberculose primeiro
1903132545442607383,Prefeitura de Belo Horizonte – MG intensifica ações para alertar sobre a tuberculose https://t.co/Agc8VaPega x,"March 21, 2025 at 05:12 PM",prefeitura de belo horizonte – mg intensifica ações para alertar sobre a tuberculose x,pt,prefeitura belo horizonte intensifico ação alertar tuberculose
1903129382367220218,"Em 2 anos, o governo comunista de Lula jogou no lixo 57 MILHÕES de doses de vacina. COVID, Gripe, Tuberculose, febre amarela e cólera.
https://t.co/vFHpgzlsag","March 21, 2025 at 04:59 PM",em  anos o governo comunista de lula jogou no lixo  milhões de doses de vacina covid gripe tuberculose febre amarela e cólera ,pt,ano governo comunista lula jogar lixo milhão dose vacina covid gripe tuberculose febre amarela cóler
1903115716313682055,O protocolo de tuberculose e hanseníase do ministério da saúde com 400 pgs cada ☠️,"March 21, 2025 at 04:05 PM",o protocolo de tuberculose e hanseníase do ministério da saúde com  pgs cada ️,pt,protocolo tuberculose hanseníase ministério saúde pgs
